web-scraper-order,web-scraper-start-url,title,address,price,livingSpace,rooms,tag1,tag2,linkRef
1609153620-84,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=96,null,"Knorrpromenade 8..a, Friedrichshain, Berlin",569.00 €,"149,48 m²",6 Zi.6,Online-Besichtigung,Balkon/Terrasse,/expose/122881218
1609153953-1077,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=47,null,"Stephanstr. 31, Steglitz, Berlin",366.54 €,"80,25 m²",3 Zi.3,Balkon/Terrasse,Keller,/expose/124524377
1609153830-737,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=64,null,"Steglitz, Berlin",171.00 €,"57,63 m²",2 Zi.2,Online-Besichtigung,Balkon/Terrasse,/expose/124753960
1609154256-1977,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=2,Berlin Karlshorst Leerstehende 2 Eigentumswohnungen wurden als Büroetage genutzt - UWE G.BACHMANN,"Karlshorst, Berlin",690.00 €,204 m²,6 Zi.6,Balkon/Terrasse,Keller,/expose/110666636
1609154216-1849,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=8,Großzügige 2-Zimmer-Wohnung mit Tageslichtbad in Berlin-Mahlsdorf,"Fritz-Reuter-Str. 11, Mahlsdorf, Berlin",269.00 €,"81,41 m²",2 Zi.2,Online-Besichtigung,Einbauküche,/expose/123383299
1609153939-1040,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=49,null,"Prenzlauer Berg, Berlin",425.00 €,65 m²,3 Zi.3,Balkon/Terrasse,Garten,/expose/123680634
1609154242-1938,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=4,Großzügige 3-Zimmer-Wohnung mit Balkon nahe Kienhorstpark,"Reinickendorf (Ortsteil), Berlin",300.00 €,"78,93 m²",3 Zi.3,Online-Besichtigung,Provisionsfrei*,/expose/112255014
1609153613-80,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=97,null,"Fehmarner 22, Wedding, Berlin",220.00 €,52 m²,"1,5 Zi.1,5",Online-Besichtigung,Keller,/expose/121606596
1609153765-554,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=73,null,"Mainzer Str. 21, Friedrichshain, Berlin",679.00 €,129 m²,4 Zi.4,Provisionsfrei*,Balkon/Terrasse,/expose/125082545
1609154098-1515,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=25,null,"Mitte (Ortsteil), Berlin",655.00 €,87 m²,3 Zi.3,Balkon/Terrasse,Einbauküche,/expose/124974894
1609153683-299,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=86,null,"Köpenick, Berlin",600.00 €,"163,54 m²",5 Zi.5,Balkon/Terrasse,Einbauküche,/expose/123179434
1609153939-1026,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=49,null,"Hauptstraße 68A, Friedenau, Berlin",460.00 €,"103,37 m²",3 Zi.3,Provisionsfrei*,Balkon/Terrasse,/expose/123947699
1609154117-1576,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=22,NEUGotllinde,"Gotlindestraße 91A, Lichtenberg (Ortsteil), Berlin",469.900 - 1.399.900 €,"91,00 - 226,00 m²",Dezember 20201,null,null,https://www.immobilienscout24.de/neubau/bewocon-berliner-wohnbau-consuloet-gmbh/gotllinde/90367.html
1609153917-970,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=52,null,"Kreuzberg, Berlin",409.80 €,"100,18 m²",3 Zi.3,Online-Besichtigung,Balkon/Terrasse,/expose/121492822
1609153890-892,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=56,null,"Pintschstr. 3, Friedrichshain, Berlin",239.50 €,"58,71 m²",2 Zi.2,Balkon/Terrasse,Einbauküche,/expose/122174864
1609153590-2,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=100,null,"Mainzer Str. 21, Friedrichshain, Berlin",482.00 €,86 m²,2 Zi.2,Provisionsfrei*,Balkon/Terrasse,/expose/119979873
1609153720-411,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=80,null,"Schmargendorf, Berlin",298.00 €,56 m²,2 Zi.2,Balkon/Terrasse,Einbauküche,/expose/122460692
1609153987-1178,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=42,null,"Moabit, Berlin",217.50 €,47 m²,2 Zi.2,Balkon/Terrasse,Keller,/expose/125455607
1609154048-1353,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=33,null,"Kaiser-Friedrich-Straße 8, Charlottenburg, Berlin",390.00 €,"71,38 m²",2 Zi.2,Online-Besichtigung,Provisionsfrei*,/expose/124709891
1609154029-1287,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=36,null,"Tiergarten, Berlin",450.00 €,62 m²,2 Zi.2,Balkon/Terrasse,Einbauküche,/expose/124961079
1609153732-443,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=78,null,"Buckow, Berlin",310.00 €,79 m²,3 Zi.3,Balkon/Terrasse,Einbauküche,/expose/123413902
1609153939-1034,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=49,null,"Mitte (Ortsteil), Berlin",720.00 €,130 m²,"4,5 Zi.4,5",Online-Besichtigung,Einbauküche,/expose/123822773
1609153960-1088,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=46,null,"Französisch Buchholz, Berlin",342.00 €,86 m²,3 Zi.3,Provisionsfrei*,Balkon/Terrasse,/expose/124983562
1609153732-448,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=78,null,"Westend, Berlin",323.70 €,"88,77 m²",4 Zi.4,null,null,/expose/123410011
1609154187-1771,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=12,Schöne große Altbau-Wohnung mitten im Simon-Dach-Kiez,"Simon-Dach-Str 9, Friedrichshain, Berlin",433.26 €,"74,7 m²",3 Zi.3,Einbauküche,Keller,/expose/124629080
1609154117-1577,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=22,null,"Immanuelkirchstraße 33, Prenzlauer Berg, Berlin",319.00 €,"44,15 m²",1 Zi.1,Provisionsfrei*,Balkon/Terrasse,/expose/124880564
1609153590-5,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=100,null,"Reinickendorf (Ortsteil), Berlin",259.00 €,"71,26 m²",3 Zi.3,Balkon/Terrasse,Aufzug,/expose/119552583
1609153689-310,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=85,null,"Potsdamer Str. 15, Lichtenrade, Berlin",249.95 €,"65,52 m²",3 Zi.3,Balkon/Terrasse,Einbauküche,/expose/125230872
1609153803-657,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=68,null,"Friedenau, Berlin",379.00 €,"86,2 m²",3 Zi.3,Online-Besichtigung,Balkon/Terrasse,/expose/111379171
1609153695-331,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=84,null,"Prenzlauer Berg, Berlin",325.00 €,28 m²,1 Zi.1,Einbauküche,Aufzug,/expose/111378655
1609153848-779,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=62,null,"Prenzlauer Berg, Berlin",315.00 €,50 m²,2 Zi.2,Balkon/Terrasse,Einbauküche,/expose/124627632
1609153758-527,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=74,null,"Schöneberg, Berlin",2.695.000 €,263 m²,6 Zi.6,Balkon/Terrasse,Aufzug,/expose/124903521
1609153620-97,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=96,null,"Graefestraße 78, Kreuzberg, Berlin","322.206,31 €","44,3 m²",1 Zi.1,Online-Besichtigung,Provisionsfrei*,/expose/122395698
1609153720-407,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=80,null,"Lübecker Straße 28, Moabit, Berlin",399.00 €,69 m²,3 Zi.3,Online-Besichtigung,Provisionsfrei*,/expose/122625054
1609153904-927,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=54,null,"Lenbachstr. 7, Friedrichshain, Berlin",349.00 €,"58,86 m²",2 Zi.2,Online-Besichtigung,Provisionsfrei*,/expose/117518743
1609153967-1117,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=45,null,"Sonnenburger Straße 55, Prenzlauer Berg, Berlin",230.00 €,57 m²,2 Zi.2,Online-Besichtigung,Einbauküche,/expose/125141119
1609153904-934,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=54,null,"Tegel, Berlin",158.00 €,"64,8 m²",3 Zi.3,Balkon/Terrasse,Garten,/expose/117155197
1609154021-1275,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=37,null,"Moabit, Berlin",450.00 €,82 m²,3 Zi.3,Online-Besichtigung,Einbauküche,/expose/124133983
1609153897-903,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=55,null,"Mitte (Ortsteil), Berlin",1.895.000 €,"183,42 m²",5 Zi.5,Einbauküche,Keller,/expose/115223565
1609154110-1543,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=23,null,"Urbanstraße 94, Kreuzberg, Berlin",699.00 €,"94,61 m²",3 Zi.3,Balkon/Terrasse,Aufzug,/expose/111094199
1609154061-1390,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=31,null,"Okerstraße 12, Neukölln (Ortsteil), Berlin",351.05 €,"67,51 m²",2 Zi.2,Online-Besichtigung,Provisionsfrei*,/expose/114544966
1609154007-1230,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=39,null,"Friedrichshain, Berlin",359.96 €,"89,99 m²",3 Zi.3,Balkon/Terrasse,null,/expose/123880297
1609154042-1340,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=34,null,"Boddinstraße 61, Neukölln (Ortsteil), Berlin",164.64 €,"35,03 m²",1 Zi.1,Online-Besichtigung,null,/expose/122922040
1609154249-1955,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=3,EXKLUSIV WOHNEN IM HERZEN DER HALBINSEL STRALAU,"Friedrichshain, Berlin",1.200.000 €,"134,05 m²",3 Zi.3,Balkon/Terrasse,Einbauküche,/expose/124253774
1609154262-1997,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=1,Großzügige Altbauwohnung mit Tageslichtbad in Berlin-Mahlsdorf,"Fritz-Reuter-Str. 11, Mahlsdorf, Berlin",269.00 €,"81,41 m²",3 Zi.3,Online-Besichtigung,Einbauküche,/expose/123877901
1609154236-1903,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=5,Dachgeschoss-Wohnung mit Blick in den Berliner Himmel zum Selbstbezug,"Torstraße 225, Mitte (Ortsteil), Berlin",1.449.900 €,137 m²,3 Zi.3,Provisionsfrei*,Balkon/Terrasse,/expose/113683626
1609154048-1350,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=33,null,"Steglitz, Berlin",385.00 €,"65,81 m²",2 Zi.2,Online-Besichtigung,Provisionsfrei*,/expose/124622534
1609153939-1025,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=49,null,"Märkisches Viertel, Berlin",419.00 €,89 m²,4 Zi.4,Balkon/Terrasse,Einbauküche,/expose/124002601
1609153953-1065,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=47,null,"Friedrichsfelde, Berlin",439.00 €,"93,84 m²",3 Zi.3,Einbauküche,Keller,/expose/124670506
1609153883-871,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=57,null,"Klamanstr xx, Reinickendorf (Ortsteil), Berlin",264.00 €,"66,01 m²",3 Zi.3,Online-Besichtigung,Balkon/Terrasse,/expose/124103376
1609154055-1362,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=32,null,"Bruno-Bauer-Straße 16, Neukölln (Ortsteil), Berlin",262.22 €,"54,63 m²",2 Zi.2,Online-Besichtigung,Provisionsfrei*,/expose/114544858
1609153720-412,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=80,null,"Bellermannstr 93, Gesundbrunnen, Berlin",150.00 €,42 m²,2 Zi.2,Einbauküche,Garten,/expose/122454033
1609153745-481,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=76,null,"Prenzlauer Berg, Berlin",485.00 €,60 m²,2 Zi.2,Online-Besichtigung,Balkon/Terrasse,/expose/124363983
1609154242-1933,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=4,Schmuckstück in Britz - Eigentumswohnung mit Balkon,"Treseburger Ufer 52, Britz, Berlin",313.00 €,"71,42 m²",3 Zi.3,Provisionsfrei*,Balkon/Terrasse,/expose/123178634
1609153640-150,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=93,null,"Karlshorst, Berlin",159.00 €,45 m²,1 Zi.1,Online-Besichtigung,Balkon/Terrasse,/expose/123877459
1609153779-587,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=71,null,"Gäßnerweg 77, Tempelhof, Berlin",303.74 €,"63,23 m²",3 Zi.3,Provisionsfrei*,Balkon/Terrasse,/expose/125254392
1609153628-104,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=95,null,"Reuchlinstraße 2a, Moabit, Berlin",275.95 €,"85,08 m²",3 Zi.3,Online-Besichtigung,Balkon/Terrasse,/expose/123375757
1609153773-568,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=72,null,"Heiligensee, Berlin",422.00 €,76 m²,3 Zi.3,Balkon/Terrasse,null,/expose/125247797
1609154129-1611,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=20,null,"Mitte (Ortsteil), Berlin",249.00 €,"48,19 m²",2 Zi.2,Balkon/Terrasse,Einbauküche,/expose/123948030
1609153732-453,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=78,null,"Tiergarten, Berlin",2.400.000 €,263 m²,4 Zi.4,Balkon/Terrasse,Keller,/expose/123409565
1609153646-163,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=92,null,"Waidmannslust, Berlin",120.00 €,54 m²,2 Zi.2,Einbauküche,Keller,/expose/124336396
1609153967-1109,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=45,null,"Britz, Berlin",210.00 €,58 m²,2 Zi.2,Balkon/Terrasse,Aufzug,/expose/125144950
1609153628-109,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=95,null,"Charlottenburg, Berlin",5.800.000 €,410 m²,7 Zi.7,Balkon/Terrasse,Einbauküche,/expose/123317568
1609153925-992,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=51,null,"Salzbrunner Straße 40, Schmargendorf, Berlin",484.38 €,"103,06 m²",3 Zi.3,Einbauküche,null,/expose/122513539
1609154222-1867,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=7,Bezugsfreie Penthouse-Wohnung zur Eigennutzung mit Traum-Ausblick ins grün!,"Clayallee 228, Dahlem, Berlin",819.90 €,"100,53 m²",3 Zi.3,Provisionsfrei*,Balkon/Terrasse,/expose/116168928
1609154007-1240,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=39,null,"Zehlendorf, Berlin",349.00 €,"93,33 m²",3 Zi.3,Balkon/Terrasse,Einbauküche,/expose/123538503
1609153925-998,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=51,null,"Wichertstr. 47, Prenzlauer Berg, Berlin",797.50 €,"109,9 m²",3 Zi.3,Balkon/Terrasse,Keller,/expose/122339221
1609153677-277,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=87,null,"Charlottenburg, Berlin",997.00 €,130 m²,4 Zi.4,Online-Besichtigung,Provisionsfrei*,/expose/125223284
1609154092-1492,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=26,null,"Gerichtstraße 41, Wedding, Berlin",224.26 €,"57,5 m²",2 Zi.2,Online-Besichtigung,Balkon/Terrasse,/expose/124365236
1609153779-590,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=71,null,"Grüntalerstrasse 20, Gesundbrunnen, Berlin",129.13 €,"27,39 m²",1 Zi.1,Provisionsfrei*,Keller,/expose/125254290
1609153953-1066,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=47,null,"Gesundbrunnen, Berlin",319.90 €,72 m²,"2,5 Zi.2,5",Balkon/Terrasse,null,/expose/124652696
1609154061-1382,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=31,null,"Sömmeringstraße 37, Charlottenburg, Berlin",420.00 €,"69,06 m²",2 Zi.2,Online-Besichtigung,Provisionsfrei*,/expose/112830977
1609154074-1426,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=29,null,"Kaiserin-Augusta-Allee 49, Charlottenburg, Berlin",246.00 €,"46,96 m²",1 Zi.1,Provisionsfrei*,Keller,/expose/125038395
1609153738-478,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=77,null,"Uhlandstraße 128, Wilmersdorf, Berlin",389.00 €,"65,94 m²",2 Zi.2,Keller,null,/expose/123608261
1609154013-1250,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=38,null,"Joachimstraße 10, Köpenick, Berlin",255.00 €,"68,79 m²",2 Zi.2,Balkon/Terrasse,Einbauküche,/expose/124716498
1609154156-1686,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=16,null,"Reinickendorf (Ortsteil), Berlin",185.00 €,32 m²,1 Zi.1,Balkon/Terrasse,Einbauküche,/expose/124722467
1609153890-889,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=56,null,"Schulzendorfer Straße 111, Bohnsdorf, Berlin",345.01 €,"53,76 m²",2 Zi.2,Balkon/Terrasse,Einbauküche,/expose/124625579
1609153967-1112,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=45,null,"Frohnau, Berlin",570.00 €,102 m²,3 Zi.3,Balkon/Terrasse,null,/expose/125144745
1609154067-1403,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=30,null,"Wilmersdorf, Berlin",180.00 €,33 m²,1 Zi.1,Balkon/Terrasse,Einbauküche,/expose/125034741
1609153671-254,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=88,null,"Helmholtzstraße 31, Charlottenburg, Berlin",321.00 €,"87,13 m²",3 Zi.3,Provisionsfrei*,Balkon/Terrasse,/expose/125217501
1609153701-350,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=83,null,"Kniephofstr. 52., Steglitz, Berlin",369.00 €,80 m²,"3,5 Zi.3,5",Online-Besichtigung,Balkon/Terrasse,/expose/116792662
1609154249-1953,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=3,NEUDUO NIPKOW,"Süßer Grund 11, Adlershof, Berlin",359.000 - 769.000 €,"60,16 - 125,57 m²",Sep-21,null,null,https://www.immobilienscout24.de/neubau/otto-heil-immobilien-nipkowstrasse-berlin-gmbh/duo-nipkow/96870.html
1609153653-196,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=91,null,"Lichtenrade, Berlin",199.00 €,"56,03 m²",2 Zi.2,Online-Besichtigung,Einbauküche,/expose/124461459
1609154129-1608,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=20,null,"Sprengelstr. 23, Wedding, Berlin",228.00 €,"62,14 m²",2 Zi.2,Online-Besichtigung,null,/expose/122557365
1609153974-1136,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=44,null,"Friedrichshain, Berlin",339.00 €,64 m²,3 Zi.3,Garten,Keller,/expose/125153569
1609154110-1554,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=23,null,"Taborstr. 15, Kreuzberg, Berlin",225.00 €,"40,71 m²","1,5 Zi.1,5",Online-Besichtigung,Provisionsfrei*,/expose/124502834
1609154201-1803,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=10,Altbau. Frei. Balkon. Glücksfall!,"Steglitz, Berlin",400.00 €,"80,8 m²",3 Zi.3,Online-Besichtigung,Balkon/Terrasse,/expose/124363567
1609154256-1968,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=2,Kapitalanlage oder Eigenbedarf: Altbauwohnung nahe Volkspark Friedrichshain,"Ebertystraße 54, Friedrichshain, Berlin",217.80 €,"39,46 m²",1 Zi.1,Online-Besichtigung,Provisionsfrei*,/expose/110242608
1609153960-1095,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=46,null,"Wedding, Berlin",190.00 €,40 m²,1 Zi.1,Balkon/Terrasse,Keller,/expose/124798209
1609153671-243,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=88,null,"Moabit, Berlin",439.00 €,100 m²,3 Zi.3,null,null,/expose/125223086
1609154123-1581,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=21,null,"Marchwitzastraße 25, Marzahn, Berlin",130.00 €,"48,8 m²",2 Zi.2,Provisionsfrei*,Keller,/expose/123346498
1609154117-1567,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=22,null,"Kulmbacher Str. 14, Wilmersdorf, Berlin",572.98 €,"88,15 m²",2 Zi.2,Balkon/Terrasse,Keller,/expose/124910279
